"ID","Sex","Age","Province","Treatment","Pigmentation_analysis","var","value"
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_eccentricity_sd",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_min_median",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_min_mean",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_min_sd",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_max_median",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_max_mean",NA
80,"Female","20-30","Madang/Jiwaka","Colour/Bleach",FALSE,"section_max_sd",NA
82,"Male","20-30","Enga","None",FALSE,"curv_mean",0.322480164870645
82,"Male","20-30","Enga","None",FALSE,"curv_median",0.315131440174842
82,"Male","20-30","Enga","None",FALSE,"length_mean",3.62989665839085
82,"Male","20-30","Enga","None",FALSE,"length_median",3.41390566270626
82,"Male","20-30","Enga","None",FALSE,"hair_count",25
82,"Male","20-30","Enga","None",FALSE,"section_area_median",4518.64359861592
82,"Male","20-30","Enga","None",FALSE,"section_area_mean",4261.02698961938
82,"Male","20-30","Enga","None",FALSE,"section_area_sd",611.60499993066
82,"Male","20-30","Enga","None",FALSE,"section_eccentricity_median",0.697079906616309
82,"Male","20-30","Enga","None",FALSE,"section_eccentricity_mean",0.645581186996099
82,"Male","20-30","Enga","None",FALSE,"section_eccentricity_sd",0.16792652913804
82,"Male","20-30","Enga","None",FALSE,"section_min_median",65.5566967458767
82,"Male","20-30","Enga","None",FALSE,"section_min_mean",63.3795604996887
82,"Male","20-30","Enga","None",FALSE,"section_min_sd",7.40917656194687
82,"Male","20-30","Enga","None",FALSE,"section_max_median",86.4873949797621
82,"Male","20-30","Enga","None",FALSE,"section_max_mean",85.9389767674759
82,"Male","20-30","Enga","None",FALSE,"section_max_sd",7.42141144360225
84,"Male","20-30","Bougainville","None",TRUE,"curv_mean",0.349498525287434
84,"Male","20-30","Bougainville","None",TRUE,"curv_median",0.358486609581966
84,"Male","20-30","Bougainville","None",TRUE,"length_mean",3.37233741364031
84,"Male","20-30","Bougainville","None",TRUE,"length_median",3.03357114346519
84,"Male","20-30","Bougainville","None",TRUE,"hair_count",29
84,"Male","20-30","Bougainville","None",TRUE,"section_area_median",4155.57093425606
84,"Male","20-30","Bougainville","None",TRUE,"section_area_mean",4347.29411764706
84,"Male","20-30","Bougainville","None",TRUE,"section_area_sd",580.958618794382
84,"Male","20-30","Bougainville","None",TRUE,"section_eccentricity_median",0.791162673209987
84,"Male","20-30","Bougainville","None",TRUE,"section_eccentricity_mean",0.791976098603818
84,"Male","20-30","Bougainville","None",TRUE,"section_eccentricity_sd",0.0206685642372559
84,"Male","20-30","Bougainville","None",TRUE,"section_min_median",57.4053337581351
84,"Male","20-30","Bougainville","None",TRUE,"section_min_mean",58.1882976026658
84,"Male","20-30","Bougainville","None",TRUE,"section_min_sd",4.43642622897455
84,"Male","20-30","Bougainville","None",TRUE,"section_max_median",96.133695579224
84,"Male","20-30","Bougainville","None",TRUE,"section_max_mean",95.4240644281186
84,"Male","20-30","Bougainville","None",TRUE,"section_max_sd",5.68337282947612
85,"Male","20-30","Western Highlands","None",TRUE,"curv_mean",0.555042482455221
85,"Male","20-30","Western Highlands","None",TRUE,"curv_median",0.574598084735852
85,"Male","20-30","Western Highlands","None",TRUE,"length_mean",4.10948254686688
85,"Male","20-30","Western Highlands","None",TRUE,"length_median",3.54821535415252
85,"Male","20-30","Western Highlands","None",TRUE,"hair_count",23
85,"Male","20-30","Western Highlands","None",TRUE,"section_area_median",3962.57439446367
85,"Male","20-30","Western Highlands","None",TRUE,"section_area_mean",3842.76816608997
85,"Male","20-30","Western Highlands","None",TRUE,"section_area_sd",734.374725220157
85,"Male","20-30","Western Highlands","None",TRUE,"section_eccentricity_median",0.838241194833769
85,"Male","20-30","Western Highlands","None",TRUE,"section_eccentricity_mean",0.821169813804601
85,"Male","20-30","Western Highlands","None",TRUE,"section_eccentricity_sd",0.0875578840602155
85,"Male","20-30","Western Highlands","None",TRUE,"section_min_median",48.9316213305013
85,"Male","20-30","Western Highlands","None",TRUE,"section_min_mean",52.3163253409113
85,"Male","20-30","Western Highlands","None",TRUE,"section_min_sd",9.303563245114
85,"Male","20-30","Western Highlands","None",TRUE,"section_max_median",90.6744845106913
85,"Male","20-30","Western Highlands","None",TRUE,"section_max_mean",94.6730219475841
85,"Male","20-30","Western Highlands","None",TRUE,"section_max_sd",8.91580583268027
86,"Female","60-70","New Ireland","None",TRUE,"curv_mean",0.375824796126814
86,"Female","60-70","New Ireland","None",TRUE,"curv_median",0.426374751940145
86,"Female","60-70","New Ireland","None",TRUE,"length_mean",3.41867590350539
86,"Female","60-70","New Ireland","None",TRUE,"length_median",3.0844882977764
86,"Female","60-70","New Ireland","None",TRUE,"hair_count",31
86,"Female","60-70","New Ireland","None",TRUE,"section_area_median",6514.82352941176
86,"Female","60-70","New Ireland","None",TRUE,"section_area_mean",6254.83737024221
86,"Female","60-70","New Ireland","None",TRUE,"section_area_sd",820.6991626508
86,"Female","60-70","New Ireland","None",TRUE,"section_eccentricity_median",0.806888673309562
86,"Female","60-70","New Ireland","None",TRUE,"section_eccentricity_mean",0.704456074662664
86,"Female","60-70","New Ireland","None",TRUE,"section_eccentricity_sd",0.172988133086176
86,"Female","60-70","New Ireland","None",TRUE,"section_min_median",69.5009183780405
86,"Female","60-70","New Ireland","None",TRUE,"section_min_mean",73.0651005389956
86,"Female","60-70","New Ireland","None",TRUE,"section_min_sd",9.01757657829294
86,"Female","60-70","New Ireland","None",TRUE,"section_max_median",114.679212462776
86,"Female","60-70","New Ireland","None",TRUE,"section_max_mean",110.650456331801
86,"Female","60-70","New Ireland","None",TRUE,"section_max_sd",16.1405548398567
87,"Male","20-30","Enga","None",FALSE,"curv_mean",0.412261575338125
87,"Male","20-30","Enga","None",FALSE,"curv_median",0.295355611796828
87,"Male","20-30","Enga","None",FALSE,"length_mean",4.0023613062414
87,"Male","20-30","Enga","None",FALSE,"length_median",3.21716842439458
87,"Male","20-30","Enga","None",FALSE,"hair_count",21
87,"Male","20-30","Enga","None",FALSE,"section_area_median",5758.94809688581
87,"Male","20-30","Enga","None",FALSE,"section_area_mean",5444.7169550173
87,"Male","20-30","Enga","None",FALSE,"section_area_sd",813.082189919375
87,"Male","20-30","Enga","None",FALSE,"section_eccentricity_median",0.800554084765337
87,"Male","20-30","Enga","None",FALSE,"section_eccentricity_mean",0.774318344637511
87,"Male","20-30","Enga","None",FALSE,"section_eccentricity_sd",0.061093870255539
87,"Male","20-30","Enga","None",FALSE,"section_min_median",66.9309011283784
87,"Male","20-30","Enga","None",FALSE,"section_min_mean",65.960990763964
87,"Male","20-30","Enga","None",FALSE,"section_min_sd",6.63212190287823
87,"Male","20-30","Enga","None",FALSE,"section_max_median",100.3654988931
87,"Male","20-30","Enga","None",FALSE,"section_max_mean",105.614866141256
87,"Male","20-30","Enga","None",FALSE,"section_max_sd",9.91147587311431
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"curv_mean",0.582146474720747
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"curv_median",0.616623467628708
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"length_mean",3.80200077416291
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"length_median",2.70494622995087
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"hair_count",19
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_area_median",5292.62283737024
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_area_mean",5180.78892733564
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_area_sd",652.934039785475
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_eccentricity_median",0.817791190702472
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_eccentricity_mean",0.814511146860351
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_eccentricity_sd",0.0178249304593834
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_min_median",63.7465698480532
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_min_mean",61.9111512992805
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_min_sd",4.76821364492444
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_max_median",106.728405493698
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_max_mean",106.782231792497
88,"Male","20-30","Enga/Southern Highlands","None",FALSE,"section_max_sd",5.99437277946579
89,"Male","20-30","Hela","None",FALSE,"curv_mean",0.321842768300959
89,"Male","20-30","Hela","None",FALSE,"curv_median",0.287584167026344
89,"Male","20-30","Hela","None",FALSE,"length_mean",2.71296472085257
89,"Male","20-30","Hela","None",FALSE,"length_median",2.45201314824515
89,"Male","20-30","Hela","None",FALSE,"hair_count",36
89,"Male","20-30","Hela","None",FALSE,"section_area_median",5425.99307958477
89,"Male","20-30","Hela","None",FALSE,"section_area_mean",5636.56193771626
89,"Male","20-30","Hela","None",FALSE,"section_area_sd",1235.62370230702
89,"Male","20-30","Hela","None",FALSE,"section_eccentricity_median",0.741937621301364
89,"Male","20-30","Hela","None",FALSE,"section_eccentricity_mean",0.637805092450225
89,"Male","20-30","Hela","None",FALSE,"section_eccentricity_sd",0.174172973810382
89,"Male","20-30","Hela","None",FALSE,"section_min_median",75.0922391364733
89,"Male","20-30","Hela","None",FALSE,"section_min_mean",72.6305134429371
89,"Male","20-30","Hela","None",FALSE,"section_min_sd",9.11346705318873
89,"Male","20-30","Hela","None",FALSE,"section_max_median",92.0752789425679
89,"Male","20-30","Hela","None",FALSE,"section_max_mean",98.5464326243218
89,"Male","20-30","Hela","None",FALSE,"section_max_sd",14.45319728658
91,"Male","20-30","Bougainville","None",TRUE,"curv_mean",0.408712580947201
91,"Male","20-30","Bougainville","None",TRUE,"curv_median",0.411526471121916
91,"Male","20-30","Bougainville","None",TRUE,"length_mean",3.78707359716163
91,"Male","20-30","Bougainville","None",TRUE,"length_median",3.76568520133533
91,"Male","20-30","Bougainville","None",TRUE,"hair_count",21
91,"Male","20-30","Bougainville","None",TRUE,"section_area_median",3059.87543252595
91,"Male","20-30","Bougainville","None",TRUE,"section_area_mean",3427.3660899654
91,"Male","20-30","Bougainville","None",TRUE,"section_area_sd",805.438165126274
91,"Male","20-30","Bougainville","None",TRUE,"section_eccentricity_median",0.781467123279043
91,"Male","20-30","Bougainville","None",TRUE,"section_eccentricity_mean",0.776766369670698
91,"Male","20-30","Bougainville","None",TRUE,"section_eccentricity_sd",0.0279254524354505
91,"Male","20-30","Bougainville","None",TRUE,"section_min_median",50.8439030032061
91,"Male","20-30","Bougainville","None",TRUE,"section_min_mean",52.0594583102324
91,"Male","20-30","Bougainville","None",TRUE,"section_min_sd",4.84087717504884
91,"Male","20-30","Bougainville","None",TRUE,"section_max_median",76.8044999589544
91,"Male","20-30","Bougainville","None",TRUE,"section_max_mean",83.2836025200358
91,"Male","20-30","Bougainville","None",TRUE,"section_max_sd",11.704092648372
92,"Female","40-50","West New Britain","Yes",FALSE,"curv_mean",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"curv_median",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"length_mean",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"length_median",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"hair_count",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_area_median",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_area_mean",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_area_sd",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_eccentricity_median",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_eccentricity_mean",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_eccentricity_sd",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_min_median",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_min_mean",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_min_sd",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_max_median",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_max_mean",NA
92,"Female","40-50","West New Britain","Yes",FALSE,"section_max_sd",NA
93,"Female","20-30","Hela","None",TRUE,"curv_mean",0.493642075366906
93,"Female","20-30","Hela","None",TRUE,"curv_median",0.523180158155817
93,"Female","20-30","Hela","None",TRUE,"length_mean",2.76487983365383
93,"Female","20-30","Hela","None",TRUE,"length_median",2.44188908105418
93,"Female","20-30","Hela","None",TRUE,"hair_count",33
93,"Female","20-30","Hela","None",TRUE,"section_area_median",3255.6955017301
93,"Female","20-30","Hela","None",TRUE,"section_area_mean",3473.20692041522
93,"Female","20-30","Hela","None",TRUE,"section_area_sd",727.724856461126
93,"Female","20-30","Hela","None",TRUE,"section_eccentricity_median",0.826382775933958
93,"Female","20-30","Hela","None",TRUE,"section_eccentricity_mean",0.82124971920108
93,"Female","20-30","Hela","None",TRUE,"section_eccentricity_sd",0.0354357278830226
93,"Female","20-30","Hela","None",TRUE,"section_min_median",46.55000158008
93,"Female","20-30","Hela","None",TRUE,"section_min_mean",50.061150429208
93,"Female","20-30","Hela","None",TRUE,"section_min_sd",6.17114587835087
93,"Female","20-30","Hela","None",TRUE,"section_max_median",89.8019199243646
93,"Female","20-30","Hela","None",TRUE,"section_max_mean",88.3190318513883
93,"Female","20-30","Hela","None",TRUE,"section_max_sd",9.38115816411598
94,"Male","20-50","Western Province","None",TRUE,"curv_mean",0.385018963273506
94,"Male","20-50","Western Province","None",TRUE,"curv_median",0.386102975271273
94,"Male","20-50","Western Province","None",TRUE,"length_mean",2.7371047532328
94,"Male","20-50","Western Province","None",TRUE,"length_median",2.40461294348942
94,"Male","20-50","Western Province","None",TRUE,"hair_count",29
94,"Male","20-50","Western Province","None",TRUE,"section_area_median",3941.70242214533
94,"Male","20-50","Western Province","None",TRUE,"section_area_mean",3440.1660899654
94,"Male","20-50","Western Province","None",TRUE,"section_area_sd",1118.17727836733
94,"Male","20-50","Western Province","None",TRUE,"section_eccentricity_median",0.806341537550934
94,"Male","20-50","Western Province","None",TRUE,"section_eccentricity_mean",0.795599380908644
94,"Male","20-50","Western Province","None",TRUE,"section_eccentricity_sd",0.0403518656235236
94,"Male","20-50","Western Province","None",TRUE,"section_min_median",57.0975229775446
94,"Male","20-50","Western Province","None",TRUE,"section_min_mean",50.9916155790889
94,"Male","20-50","Western Province","None",TRUE,"section_min_sd",10.3449275944629
94,"Male","20-50","Western Province","None",TRUE,"section_max_median",87.0371562260218
94,"Male","20-50","Western Province","None",TRUE,"section_max_mean",84.2261338654701
94,"Male","20-50","Western Province","None",TRUE,"section_max_sd",12.9613699768157
95,"Male","20-30","Jiwaka","None",FALSE,"curv_mean",0.625010568120996
95,"Male","20-30","Jiwaka","None",FALSE,"curv_median",0.678571441203717
95,"Male","20-30","Jiwaka","None",FALSE,"length_mean",3.92479856472049
95,"Male","20-30","Jiwaka","None",FALSE,"length_median",3.54025999437372
95,"Male","20-30","Jiwaka","None",FALSE,"hair_count",21
95,"Male","20-30","Jiwaka","None",FALSE,"section_area_median",3900.51211072664
95,"Male","20-30","Jiwaka","None",FALSE,"section_area_mean",3753.99861591696
95,"Male","20-30","Jiwaka","None",FALSE,"section_area_sd",716.292995549638
95,"Male","20-30","Jiwaka","None",FALSE,"section_eccentricity_median",0.817405522369805
95,"Male","20-30","Jiwaka","None",FALSE,"section_eccentricity_mean",0.803421510039833
95,"Male","20-30","Jiwaka","None",FALSE,"section_eccentricity_sd",0.0315158940721717
95,"Male","20-30","Jiwaka","None",FALSE,"section_min_median",53.3834601845019
95,"Male","20-30","Jiwaka","None",FALSE,"section_min_mean",53.1902002722025
95,"Male","20-30","Jiwaka","None",FALSE,"section_min_sd",5.7933937707782
95,"Male","20-30","Jiwaka","None",FALSE,"section_max_median",89.7020462594544
95,"Male","20-30","Jiwaka","None",FALSE,"section_max_mean",89.6470057659192
95,"Male","20-30","Jiwaka","None",FALSE,"section_max_sd",8.46597160762489
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"curv_mean",0.54463808277284
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"curv_median",0.538736186940154
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"length_mean",2.73342440680065
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"length_median",2.7473457955067
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"hair_count",27
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_area_median",6346.07612456747
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_area_mean",6516.07474048443
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_area_sd",827.60725184271
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_eccentricity_median",0.743868764866784
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_eccentricity_mean",0.71794840651685
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_eccentricity_sd",0.1064027342182
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_min_median",74.4150153405297
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_min_mean",75.1424336512266
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_min_sd",6.83059008300115
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_max_median",108.874148016425
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_max_mean",110.886006060465
96,"Male","20-30","East Sepik/Morobe","None",FALSE,"section_max_sd",11.0145780890209
97,"Male","20-30","Eastern Highlands","None",FALSE,"curv_mean",0.484688003322931
97,"Male","20-30","Eastern Highlands","None",FALSE,"curv_median",0.458279242271346
97,"Male","20-30","Eastern Highlands","None",FALSE,"length_mean",2.91381435125097
97,"Male","20-30","Eastern Highlands","None",FALSE,"length_median",2.53423076136187
97,"Male","20-30","Eastern Highlands","None",FALSE,"hair_count",20
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_area_median",4947.21107266436
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_area_mean",4419.54325259516
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_area_sd",1401.66227321256
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_eccentricity_median",0.700924216005019
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_eccentricity_mean",0.713569622472234
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_eccentricity_sd",0.0823695475385431
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_min_median",64.0756051003482
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_min_mean",61.4290880314013
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_min_sd",8.18003467209791
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_max_median",93.5624546645905
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_max_mean",90.4767367752692
97,"Male","20-30","Eastern Highlands","None",FALSE,"section_max_sd",19.9460351290895
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"curv_mean",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"curv_median",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"length_mean",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"length_median",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"hair_count",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_area_median",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_area_mean",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_area_sd",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_eccentricity_median",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_eccentricity_mean",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_eccentricity_sd",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_min_median",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_min_mean",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_min_sd",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_max_median",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_max_mean",NA
100,"Female","20-30","Eastern Highlands","Mega Growth Relaxer",TRUE,"section_max_sd",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"curv_mean",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"curv_median",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"length_mean",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"length_median",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"hair_count",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_area_median",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_area_mean",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_area_sd",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_eccentricity_median",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_eccentricity_mean",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_eccentricity_sd",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_min_median",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_min_mean",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_min_sd",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_max_median",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_max_mean",NA
101,"Female","20-30","Chimbu","Colour/Bleach",FALSE,"section_max_sd",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"curv_mean",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"curv_median",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"length_mean",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"length_median",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"hair_count",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_area_median",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_area_mean",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_area_sd",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_eccentricity_median",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_eccentricity_mean",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_eccentricity_sd",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_min_median",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_min_mean",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_min_sd",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_max_median",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_max_mean",NA
102,"Female","20-30","Western Highlands","Colour/Bleach",FALSE,"section_max_sd",NA
105,"Male","60-70","New Ireland","None",FALSE,"curv_mean",0.528216021315577
105,"Male","60-70","New Ireland","None",FALSE,"curv_median",0.527826137632187
105,"Male","60-70","New Ireland","None",FALSE,"length_mean",2.60196585012561
105,"Male","60-70","New Ireland","None",FALSE,"length_median",2.33654004510448
105,"Male","60-70","New Ireland","None",FALSE,"hair_count",21
105,"Male","60-70","New Ireland","None",FALSE,"section_area_median",3234.54671280277
105,"Male","60-70","New Ireland","None",FALSE,"section_area_mean",3364.09688581315
105,"Male","60-70","New Ireland","None",FALSE,"section_area_sd",943.603731072047
105,"Male","60-70","New Ireland","None",FALSE,"section_eccentricity_median",0.743083418226707
105,"Male","60-70","New Ireland","None",FALSE,"section_eccentricity_mean",0.73259565023899
105,"Male","60-70","New Ireland","None",FALSE,"section_eccentricity_sd",0.089767929108206
105,"Male","60-70","New Ireland","None",FALSE,"section_min_median",51.3129178084535
105,"Male","60-70","New Ireland","None",FALSE,"section_min_mean",53.7336210934745
105,"Male","60-70","New Ireland","None",FALSE,"section_min_sd",10.9366228872
105,"Male","60-70","New Ireland","None",FALSE,"section_max_median",79.7641183200273
105,"Male","60-70","New Ireland","None",FALSE,"section_max_mean",79.6563964613341
105,"Male","60-70","New Ireland","None",FALSE,"section_max_sd",6.71501019762235
