ID,area,eccentricity,min,max
PNG39_4,2779.017301038062,0.8197625834100222,45.05154690839169,78.66469536830675
PNG39_5,3482.463667820069,0.7901463895862476,52.22898576035258,85.21363588677904
PNG41_1,2662.089965397924,0.8255044770263953,43.80786177738464,77.61907459329011
PNG41_2,5281.494809688581,0.7475367801064653,66.97865007964168,100.83798745603087
PNG41_3,6572.512110726643,0.753588571992574,74.59019155661916,113.47166996207636
PNG41_4,3536.2768166089963,0.8227869944156463,50.667724639870215,89.14882949169854
PNG41_5,3048.3598615916953,0.7033807369534353,52.85883046796011,74.36387433445607
PNG42_1,3495.529411764706,0.7405352419192963,54.90362792529595,81.69969649222703
PNG42_2,4837.979238754326,0.6932460971743623,66.77253477772992,92.6494344952372
PNG42_3,3497.9653979238756,0.7821116296182198,52.782148740800146,84.70374041580482
PNG42_4,4399.114186851211,0.741360234072626,61.392012943283696,91.4786849567796
PNG42_5,4005.204152249135,0.8109229844392832,54.738349176594184,93.54537834814221
PNG44_1,5534.449826989619,0.7791504693997511,66.75310114378033,106.491971301691
PNG44_2,5655.086505190311,0.8019913766509451,65.64928571317618,109.90351912765253
PNG44_3,4817.937716262976,0.7910140515776732,61.291552909523276,100.18266610824665
PNG44_4,4745.743944636678,0.757946997350034,62.887017966720514,96.40573628446553
PNG44_5,4824.304498269897,0.7949256773605119,61.13955193446186,100.77281110038155
PNG45_1,2927.944636678201,0.7487015394506751,49.74151460224721,75.0354074120157
PNG45_2,1812.2076124567475,0.40427708125440237,46.05834038217922,50.35698578814953
PNG45_3,3404.78892733564,0.8007550842900434,51.00778951589837,85.15605905025426
PNG45_4,3777.439446366782,0.7008057204077878,58.86372649932796,82.51706183608289
PNG45_5,3581.342560553633,0.8386869827806573,49.87334228191474,91.57561958431775
PNG46_1,2309.093425605536,0.715827433525867,45.35192690566879,64.94831159838203
PNG46_2,4984.138408304499,0.7835357534323497,62.9624286432002,101.33220072065025
PNG46_3,3722.076124567474,0.763742146904995,55.491686476599384,85.96412574740116
PNG46_4,4283.9584775086505,0.765028776851367,59.47367934251578,92.35099372328943
PNG46_5,2938.961937716263,0.7454734626783488,50.03212586568159,75.06297908890383
PNG48_1,2159.0034602076125,0.7758905809203052,41.774691434427076,66.21785276725502
PNG48_2,3277.5640138408303,0.7637180253677945,52.00877014663581,80.56505567716961
PNG48_3,2764.955017301038,0.7784323877188745,47.079715493526145,75.00012919231409
PNG48_4,2455.363321799308,0.7741063434418384,44.524832681820946,70.33321243109638
PNG48_5,3213.065743944637,0.8163813884531939,48.688011836517276,84.30632714498749
PNG49_1,4484.81660899654,0.7843283897389884,59.61258741670321,96.09572974571971
PNG49_3,3882.40830449827,0.6511620084216362,61.34263128956392,80.82685278882337
PNG49_4,5398.089965397924,0.7688035702493949,66.47479025279459,103.95050678980867
